,Location_Code,Latitude,Longitude,Grades,Community_School?,Economic_Need_Index,Percent_ELL,Percent_Asian,Percent_Black,Percent_Hispanic,Percent_Black_/_Hispanic,Percent_White,Student_Attendance_Rate,Percent_of_Students_Chronically_Absent,Rigorous_Instruction_%,Collaborative_Teachers_%,Supportive_Environment_%,Strong_Family-Community_Ties_%,Student_Achievement_Rating,Total_Proficiency_Average
756,23K178,40.675234,-73.915306,"PK,0K,01,02,03,04,05,06,07,08",No,0.884,0.07,0.01,0.79,0.16,0.95,0.02,0.89,0.46,0.94,0.95,0.88,0.9,Meeting Target,2.285
757,23K184,40.660228000000004,-73.90494699999999,"PK,0K,01,02,03,04,05,06,07,08,SE",No,0.904,0.04,0.01,0.71,0.27,0.98,0.0,0.88,0.48,0.83,0.8,0.8,0.87,Approaching Target,2.19
758,23K284,40.666934000000005,-73.90760999999999,"PK,0K,01,02,03,04,05,06,07,08",Yes,0.9059999999999999,0.09,0.0,0.69,0.3,0.99,0.01,0.89,0.4,0.9,0.87,0.86,0.9,Approaching Target,2.085
759,23K298,40.671012,-73.90774,"0K,01,02,03,04,05",Yes,0.9329999999999999,0.08,0.01,0.66,0.28,0.94,0.01,0.89,0.42,0.97,0.94,0.88,0.85,Not Meeting Target,1.97
760,23K323,40.666247,-73.91127,"PK,0K,01,02,03,04,05,06,07,08",No,0.86,0.03,0.01,0.78,0.2,0.98,0.0,0.9,0.38,0.96,0.95,0.88,0.86,Approaching Target,2.285
761,23K327,40.66798,-73.912085,"PK,0K,01,02,03,04,05,06,07,08",No,0.851,0.09,0.02,0.71,0.25,0.96,0.02,0.88,0.47,0.9,0.82,0.77,0.73,Approaching Target,2.075
762,23K363,40.671012,-73.90774,"06,07,08",No,0.925,0.14,0.0,0.63,0.33,0.96,0.02,0.87,0.42,0.79,0.8,0.85,0.8,Approaching Target,2.025
763,23K392,40.665296999999995,-73.917884,"05,06,07,08",No,0.589,0.0,0.05,0.77,0.15,0.91,0.01,0.96,0.12,0.97,0.98,0.85,0.76,Meeting Target,2.995
764,23K401,40.672333,-73.906225,"PK,0K,01,02,03,04,05",No,0.9440000000000001,0.03,0.0,0.69,0.29,0.97,0.01,0.88,0.52,0.92,0.82,0.91,0.86,Meeting Target,2.16
765,23K446,40.65997,-73.913616,"PK,0K,01,02,03,04,05",No,0.841,0.02,0.02,0.81,0.14,0.95,0.01,0.92,0.34,0.92,0.93,0.88,0.84,,2.55
766,23K518,40.655763,-73.906685,"06,07,08",No,0.6970000000000001,0.01,0.01,0.9,0.08,0.97,0.01,0.94,0.16,0.94,0.83,0.85,0.77,Meeting Target,2.415
767,23K522,40.678113,-73.915211,"06,07,08",No,0.7709999999999999,0.02,0.02,0.87,0.12,0.98,0.0,0.89,0.44,0.98,0.99,0.87,0.87,Approaching Target,2.19
769,23K644,40.678113,-73.915211,"06,07,08,09,10,11,12",No,0.685,0.01,0.01,0.9,0.08,0.97,0.01,0.92,0.23,0.87,0.87,0.85,0.82,Approaching Target,2.285
770,23K664,40.680262,-73.91115,"06,07,08",No,0.8370000000000001,0.06,0.01,0.78,0.19,0.97,0.02,0.92,0.31,0.95,0.98,0.91,0.86,Approaching Target,2.025
771,23K668,40.65997,-73.913616,"06,07,08",No,0.804,0.06,0.01,0.87,0.11,0.98,0.0,0.92,0.27,0.97,0.91,0.92,0.85,Meeting Target,2.215
772,23K671,40.666247,-73.91127,"06,07,08",No,0.8,0.01,0.0,0.81,0.16,0.98,0.01,0.92,0.31,0.96,0.99,0.92,0.86,Meeting Target,2.3049999999999997
773,23K697,40.66553,-73.912061,"06,07,08,09,10,11,12",No,0.7120000000000001,0.02,0.01,0.8,0.17,0.97,0.01,0.9,0.33,0.84,0.82,0.76,0.73,Meeting Target,2.415
774,24Q005,40.737757,-73.887429,"06,07,08",No,0.643,0.16,0.44,0.02,0.52,0.54,0.02,0.96,0.1,0.82,0.82,0.83,0.68,Exceeding Target,2.915
776,24Q012,40.742305,-73.89349,"0K,01,02,03,04,05",No,0.608,0.28,0.56,0.0,0.39,0.4,0.03,0.97,0.07,0.92,0.93,0.96,0.82,Meeting Target,3.035
777,24Q013,40.73728,-73.867964,"0K,01,02,03,04,05",No,0.6729999999999999,0.31,0.31,0.1,0.56,0.66,0.02,0.96,0.1,0.91,0.91,0.96,0.77,Meeting Target,2.76
778,24Q014,40.740916999999996,-73.854302,"0K,01,02,03,04,05",No,0.753,0.27,0.08,0.03,0.86,0.9,0.02,0.95,0.12,0.93,0.91,0.91,0.78,Approaching Target,2.42
779,24Q016,40.749035,-73.86124699999999,0K,No,0.768,0.42,0.08,0.0,0.9,0.91,0.01,0.96,0.09,0.92,0.91,0.94,0.86,Meeting Target,2.63
780,24Q019,40.749371000000004,-73.86745,"0K,01,02,03,04,05",No,0.823,0.58,0.07,0.01,0.92,0.92,0.0,0.96,0.09,0.8,0.86,0.92,0.81,Exceeding Target,2.58
781,24Q049,40.719516999999996,-73.875034,"0K,01,02,03,04,05,06,07,08",No,0.348,0.07,0.16,0.0,0.25,0.26,0.57,0.96,0.09,0.92,0.93,0.88,0.81,Meeting Target,3.0300000000000002
782,24Q058,40.72851,-73.890603,"PK,0K,01,02,03,04,05,06",No,0.45299999999999996,0.14,0.38,0.02,0.38,0.4,0.21,0.95,0.13,0.86,0.72,0.91,0.79,Exceeding Target,2.98
783,24Q061,40.742087,-73.862808,"06,07,08",No,0.748,0.28,0.06,0.03,0.89,0.92,0.01,0.95,0.14,0.85,0.85,0.87,0.74,Meeting Target,2.4000000000000004
784,24Q068,40.696839000000004,-73.897308,"PK,0K,01,02,03,04,05",No,0.6970000000000001,0.2,0.04,0.03,0.83,0.86,0.09,0.94,0.2,0.86,0.84,0.91,0.78,Meeting Target,2.51
785,24Q071,40.7114,-73.904763,"0K,01,02,03,04,05",No,0.6579999999999999,0.15,0.03,0.01,0.58,0.59,0.37,0.93,0.22,0.93,0.91,0.95,0.84,Meeting Target,2.75
786,24Q073,40.728596,-73.89329599999999,"06,07,08",No,0.573,0.15,0.27,0.01,0.59,0.6,0.13,0.95,0.12,0.85,0.86,0.79,0.71,Exceeding Target,2.8200000000000003
787,24Q077,40.699269,-73.901988,"06,07,08",No,0.687,0.22,0.1,0.03,0.76,0.79,0.11,0.93,0.22,0.81,0.9,0.82,0.69,Meeting Target,2.34
788,24Q081,40.703852000000005,-73.911939,"0K,01,02,03,04,05",No,0.825,0.22,0.06,0.01,0.87,0.89,0.05,0.96,0.09,0.86,0.88,0.91,0.81,Exceeding Target,2.585
789,24Q087,40.711906,-73.871298,"PK,0K,01,02,03,04,05,06,07,08",No,0.5,0.08,0.03,0.01,0.5,0.51,0.46,0.92,0.33,0.9,0.71,0.88,0.84,Meeting Target,2.71
790,24Q088,40.7041,-73.89641,"PK,0K,01,02,03,04,05",No,0.607,0.16,0.06,0.02,0.52,0.54,0.4,0.94,0.21,0.89,0.93,0.94,0.84,Approaching Target,2.635
791,24Q089,40.745942,-73.879623,"0K,01,02,03,04,05",No,0.708,0.41,0.21,0.0,0.77,0.77,0.01,0.96,0.06,0.84,0.82,0.87,0.79,Exceeding Target,2.805
792,24Q091,40.703478999999994,-73.883974,"0K,01,02,03,04,05",No,0.555,0.1,0.04,0.03,0.49,0.52,0.44,0.93,0.22,0.94,0.9,0.9,0.83,Meeting Target,2.65
793,24Q093,40.705855,-73.902827,"06,07,08",No,0.675,0.15,0.1,0.01,0.71,0.72,0.17,0.95,0.16,0.84,0.81,0.84,0.71,Meeting Target,2.565
794,24Q102,40.73342,-73.87775,"0K,01,02,03,04,05,06,07,08",No,0.535,0.13,0.6,0.03,0.33,0.36,0.03,0.96,0.13,0.91,0.89,0.94,0.8,Meeting Target,2.915
796,24Q113,40.705242999999996,-73.861935,"0K,01,02,03,04,05,06,07,08",No,0.263,0.04,0.05,0.01,0.4,0.41,0.52,0.96,0.09,0.94,0.93,0.92,0.8,Meeting Target,3.01
797,24Q119,40.705197999999996,-73.875033,"06,07,08",No,0.436,0.04,0.25,0.01,0.3,0.32,0.42,0.95,0.13,0.89,0.87,0.84,0.75,Exceeding Target,3.255
798,24Q125,40.741091,-73.918649,"06,07,08",No,0.615,0.15,0.4,0.01,0.53,0.54,0.05,0.96,0.1,0.9,0.91,0.88,0.73,Exceeding Target,2.8049999999999997
799,24Q128,40.715009,-73.886225,"0K,01,02,03,04,05,06,07,08",No,0.18,0.04,0.03,0.01,0.2,0.21,0.76,0.96,0.04,0.94,0.9,0.86,0.86,Meeting Target,3.1550000000000002
800,24Q143,40.755182,-73.855476,"0K,01,02,03,04,05",No,0.815,0.48,0.05,0.02,0.93,0.94,0.01,0.95,0.15,0.83,0.77,0.87,0.81,Meeting Target,2.29
801,24Q153,40.716288,-73.90446700000001,"PK,0K,01,02,03,04,05,06",No,0.494,0.1,0.07,0.01,0.45,0.46,0.46,0.95,0.14,0.91,0.92,0.93,0.83,Exceeding Target,3.0
802,24Q199,40.739982,-73.926377,"0K,01,02,03,04,05",No,0.648,0.37,0.32,0.01,0.59,0.6,0.07,0.95,0.12,0.85,0.84,0.92,0.78,Meeting Target,2.705
803,24Q229,40.734493,-73.897209,"0K,01,02,03,04,05",No,0.49,0.08,0.35,0.02,0.39,0.41,0.23,0.96,0.1,0.87,0.93,0.95,0.82,Exceeding Target,3.085
804,24Q239,40.69943,-73.90383299999999,"PK,0K,01,02,03,04,05",No,0.7959999999999999,0.27,0.13,0.02,0.75,0.78,0.09,0.94,0.19,0.83,0.86,0.87,0.79,Meeting Target,2.45
805,24Q290,40.712656,-73.90818399999999,"0K,01,02,03,04,05",No,0.48700000000000004,0.08,0.2,0.03,0.47,0.5,0.27,0.95,0.11,0.9,0.88,0.94,0.83,,3.085
807,24Q307,40.749323,-73.865657,"PK,0K,01,02,03,04,05",No,0.787,0.4,0.03,0.01,0.94,0.96,0.01,0.97,0.04,0.89,0.86,0.93,0.83,Meeting Target,2.5149999999999997
808,24Q311,40.743204,-73.871482,"06,07,08",No,0.7859999999999999,0.18,0.04,0.01,0.94,0.95,0.01,0.98,0.01,0.98,0.98,0.89,0.8,Meeting Target,2.505
809,24Q330,40.757821,-73.859123,"0K,01,02,03,04,05",No,0.785,0.27,0.09,0.02,0.87,0.89,0.01,0.95,0.12,0.89,0.87,0.92,0.82,,2.46
810,24Q560,40.742708,-73.936328,"07,08,09,10,11,12",No,0.513,0.04,0.22,0.05,0.61,0.65,0.12,0.96,0.04,0.91,0.9,0.87,0.68,Exceeding Target,3.245
811,24Q877,40.737207,-73.887005,"04,05",No,0.636,0.27,0.6,0.01,0.38,0.39,0.02,0.98,0.03,0.91,0.91,0.97,0.76,Exceeding Target,3.045
812,25Q020,40.758365000000005,-73.824407,"PK,0K,01,02,03,04,05",No,0.679,0.31,0.75,0.03,0.19,0.23,0.01,0.97,0.07,0.89,0.89,0.91,0.81,Meeting Target,2.9699999999999998
813,25Q021,40.774167999999996,-73.818543,"PK,0K,01,02,03,04,05",No,0.48100000000000004,0.19,0.62,0.01,0.29,0.3,0.07,0.96,0.08,0.9,0.94,0.94,0.82,Exceeding Target,3.12
814,25Q022,40.761748,-73.811379,"PK,0K,01,02,03,04,05",No,0.606,0.45,0.6,0.0,0.36,0.36,0.03,0.97,0.09,0.93,0.91,0.94,0.84,Exceeding Target,3.085
815,25Q024,40.751762,-73.81778,"PK,0K,01,02,03,04,05",No,0.544,0.4,0.85,0.03,0.1,0.13,0.01,0.97,0.07,0.89,0.87,0.93,0.82,Exceeding Target,3.12
816,25Q025,40.765017,-73.789689,"06,07,08",No,0.336,0.1,0.5,0.01,0.24,0.25,0.24,0.97,0.06,0.87,0.85,0.85,0.69,Meeting Target,3.09
817,25Q029,40.777986999999996,-73.842975,"PK,0K,01,02,03,04,05",No,0.581,0.26,0.29,0.02,0.57,0.59,0.12,0.95,0.16,0.95,0.92,0.97,0.82,Meeting Target,2.6799999999999997
818,25Q032,40.76501,-73.79431899999999,"PK,0K,01,02,03,04,05",No,0.41100000000000003,0.13,0.66,0.01,0.19,0.2,0.12,0.97,0.07,0.94,0.97,0.95,0.88,Meeting Target,3.33
819,25Q079,40.785959000000005,-73.817349,"PK,0K,01,02,03,04,05",No,0.26899999999999996,0.07,0.44,0.01,0.2,0.21,0.33,0.96,0.09,0.96,0.97,0.99,0.85,Meeting Target,3.2
820,25Q107,40.755444,-73.799406,"PK,0K,01,02,03,04,05",No,0.426,0.2,0.51,0.01,0.32,0.34,0.14,0.96,0.12,0.82,0.8,0.91,0.85,Meeting Target,2.935
821,25Q120,40.745218,-73.828746,"PK,0K,01,02,03,04,05",No,0.606,0.39,0.83,0.01,0.15,0.15,0.02,0.97,0.08,0.91,0.83,0.93,0.76,Exceeding Target,2.99
822,25Q129,40.789929,-73.839501,"PK,0K,01,02,03,04,05",No,0.45399999999999996,0.14,0.31,0.02,0.51,0.52,0.15,0.94,0.16,0.94,0.97,0.97,0.85,Exceeding Target,3.125
824,25Q154,40.726437,-73.807592,"PK,0K,01,02,03,04,05",No,0.5489999999999999,0.24,0.55,0.08,0.23,0.3,0.13,0.95,0.12,0.96,0.91,0.96,0.83,Approaching Target,2.7800000000000002
825,25Q163,40.741093,-73.808757,"PK,0K,01,02,03,04,05",No,0.478,0.45,0.79,0.03,0.15,0.18,0.02,0.97,0.07,0.94,0.95,0.95,0.81,Meeting Target,3.1100000000000003
826,25Q164,40.721159,-73.823164,"PK,0K,01,02,03,04,05,06,07,08",No,0.415,0.1,0.29,0.06,0.26,0.32,0.38,0.95,0.1,0.89,0.88,0.83,0.79,Meeting Target,3.095
827,25Q165,40.729597,-73.817716,"PK,0K,01,02,03,04,05",No,0.537,0.1,0.55,0.12,0.19,0.31,0.12,0.95,0.14,0.9,0.8,0.92,0.82,Meeting Target,2.945
828,25Q169,40.782346000000004,-73.77844,"PK,0K,01,02,03,04,05",No,0.21899999999999997,0.04,0.34,0.04,0.2,0.25,0.4,0.95,0.09,0.97,0.98,0.95,0.88,Meeting Target,3.01
829,25Q184,40.778164000000004,-73.799841,"PK,0K,01,02,03,04,05",No,0.237,0.08,0.37,0.0,0.15,0.15,0.46,0.97,0.05,0.98,0.98,0.99,0.87,Meeting Target,3.105
830,25Q185,40.775121999999996,-73.8185,"06,07,08",No,0.44299999999999995,0.1,0.55,0.04,0.29,0.32,0.12,0.96,0.1,0.89,0.92,0.87,0.71,Meeting Target,3.105
831,25Q189,40.760344,-73.817909,"06,07,08",No,0.63,0.24,0.69,0.03,0.25,0.28,0.03,0.97,0.05,0.94,0.94,0.88,0.69,Meeting Target,2.81
832,25Q193,40.792326,-73.809516,"PK,0K,01,02,03,04,05",No,0.198,0.09,0.24,0.01,0.2,0.21,0.54,0.95,0.11,0.98,0.95,0.99,0.86,Meeting Target,3.0250000000000004
833,25Q194,40.78322,-73.806977,"06,07,08",No,0.34,0.07,0.35,0.02,0.29,0.31,0.33,0.95,0.12,0.86,0.84,0.82,0.75,Approaching Target,2.9699999999999998
834,25Q200,40.73106,-73.805449,"PK,0K,01,02,03,04,05,06,07,08",No,0.531,0.06,0.13,0.23,0.46,0.69,0.16,0.94,0.18,0.89,0.92,0.78,0.83,Meeting Target,2.635
835,25Q201,40.736521,-73.813001,"PK,0K,01,02,03,04,05",No,0.745,0.09,0.18,0.41,0.36,0.77,0.04,0.92,0.29,0.9,0.83,0.92,0.84,Meeting Target,2.64
836,25Q209,40.783714,-73.795027,"PK,0K,01,02,03,04,05",No,0.203,0.04,0.41,0.01,0.17,0.17,0.39,0.97,0.04,0.95,0.98,0.97,0.84,Meeting Target,3.33
837,25Q214,40.770194000000004,-73.82762,"PK,0K,01,02,03,04,05",No,0.58,0.15,0.65,0.05,0.24,0.3,0.03,0.96,0.1,0.89,0.9,0.95,0.83,Exceeding Target,2.955
838,25Q219,40.735855,-73.823583,"PK,0K,01,02,03,04,05,06,07,08",No,0.457,0.15,0.44,0.09,0.32,0.4,0.16,0.96,0.13,0.91,0.86,0.9,0.78,Exceeding Target,2.84
839,25Q237,40.749539,-73.821454,"06,07,08",No,0.562,0.19,0.73,0.07,0.17,0.25,0.02,0.96,0.13,0.78,0.78,0.78,0.66,Meeting Target,2.97
842,25Q250,40.724191,-73.80937,"06,07,08",No,0.609,0.18,0.33,0.28,0.25,0.53,0.11,0.92,0.28,0.8,0.79,0.85,0.71,Meeting Target,2.42
843,25Q252,40.724191,-73.80937,"06,07,08,09,10,11,12",No,0.44299999999999995,0.02,0.4,0.17,0.23,0.4,0.18,0.96,0.09,0.81,0.87,0.85,0.73,Approaching Target,2.8
844,25Q281,40.749539,-73.821454,"06,07,08,09,10,11,12",No,0.5379999999999999,0.07,0.67,0.1,0.18,0.28,0.04,0.98,0.02,0.89,0.88,0.84,0.74,Exceeding Target,3.175
845,25Q285,40.765017,-73.789689,"06,07,08,09,10,11,12",No,0.293,0.01,0.18,0.05,0.26,0.31,0.5,0.95,0.11,0.92,0.92,0.83,0.76,Meeting Target,2.855
846,25Q294,40.782346000000004,-73.77844,"06,07,08",No,0.255,0.02,0.34,0.04,0.27,0.31,0.34,0.95,0.09,0.92,0.9,0.83,0.8,Meeting Target,3.115
847,25Q499,40.738332,-73.82028000000001,"PK,0K,01,02,03,04,05,06,07,08",No,0.354,0.04,0.53,0.22,0.12,0.35,0.1,0.97,0.03,0.87,0.8,0.84,0.87,Meeting Target,3.25
848,26Q018,40.732107,-73.73206400000001,"PK,0K,01,02,03,04,05",No,0.261,0.07,0.72,0.1,0.11,0.2,0.06,0.96,0.08,0.95,0.98,0.99,0.87,Approaching Target,3.08
849,26Q026,40.736575,-73.778081,"PK,0K,01,02,03,04,05",No,0.389,0.1,0.61,0.1,0.16,0.26,0.11,0.96,0.1,0.91,0.84,0.95,0.82,Exceeding Target,3.15
850,26Q031,40.757630999999996,-73.769148,"PK,0K,01,02,03,04,05",No,0.353,0.09,0.54,0.1,0.22,0.31,0.15,0.96,0.08,0.96,0.93,0.95,0.85,Exceeding Target,3.18
851,26Q041,40.770056,-73.771085,"0K,01,02,03,04,05",No,0.22399999999999998,0.05,0.45,0.02,0.19,0.21,0.31,0.97,0.06,0.96,0.98,0.99,0.91,Meeting Target,3.3200000000000003
852,26Q046,40.764889000000004,-73.764926,"0K,01,02,03,04,05",No,0.33399999999999996,0.08,0.61,0.05,0.14,0.18,0.18,0.97,0.07,0.95,0.97,0.97,0.86,Exceeding Target,3.295
853,26Q067,40.762437,-73.734426,"06,07,08",No,0.209,0.02,0.62,0.03,0.12,0.14,0.23,0.98,0.04,0.87,0.87,0.83,0.73,Meeting Target,3.465
854,26Q074,40.758542999999996,-73.77396999999999,"06,07,08",No,0.258,0.04,0.66,0.05,0.1,0.15,0.18,0.98,0.04,0.85,0.87,0.85,0.73,Exceeding Target,3.435
855,26Q094,40.771304,-73.738765,"0K,01,02,03,04,05",No,0.23600000000000002,0.07,0.45,0.05,0.22,0.27,0.25,0.97,0.05,0.95,0.95,0.98,0.9,Meeting Target,3.185
856,26Q098,40.76913,-73.749839,"0K,01,02,03,04,05",No,0.13699999999999998,0.02,0.28,0.05,0.15,0.2,0.46,0.96,0.04,0.95,0.96,0.99,0.9,Meeting Target,3.3899999999999997
857,26Q115,40.743857,-73.70929699999999,"PK,0K,01,02,03,04,05",No,0.252,0.07,0.68,0.06,0.14,0.2,0.09,0.96,0.08,0.92,0.89,0.97,0.82,Exceeding Target,3.45
858,26Q133,40.731728000000004,-73.717947,"PK,0K,01,02,03,04,05",No,0.33,0.07,0.64,0.06,0.15,0.21,0.12,0.96,0.07,0.96,0.95,0.98,0.85,Exceeding Target,3.31
859,26Q158,40.756375,-73.77232,"06,07,08",No,0.27399999999999997,0.06,0.61,0.05,0.14,0.19,0.2,0.97,0.05,0.88,0.91,0.83,0.72,Meeting Target,3.3049999999999997
860,26Q159,40.770092,-73.78397700000001,"PK,0K,01,02,03,04,05",No,0.317,0.14,0.52,0.02,0.18,0.2,0.27,0.97,0.05,0.97,0.95,0.97,0.86,Exceeding Target,3.325
861,26Q162,40.748394,-73.776565,"0K,01,02,03,04,05",No,0.311,0.12,0.7,0.02,0.11,0.13,0.15,0.97,0.04,0.95,0.91,0.96,0.81,Exceeding Target,3.2649999999999997
862,26Q172,40.742067,-73.713022,"06,07,08",No,0.271,0.04,0.62,0.1,0.13,0.23,0.13,0.97,0.06,0.86,0.79,0.82,0.73,Meeting Target,3.02
863,26Q173,40.734087,-73.795283,"PK,0K,01,02,03,04,05,SE",No,0.306,0.1,0.58,0.01,0.11,0.13,0.27,0.97,0.05,0.91,0.93,0.94,0.85,Meeting Target,3.245
864,26Q178,40.724401,-73.777475,"PK,0K,01,02,03,04,05,06,07,08",No,0.215,0.04,0.14,0.07,0.1,0.17,0.66,0.96,0.06,0.93,0.93,0.86,0.85,Meeting Target,3.07
865,26Q186,40.749967,-73.721714,"PK,0K,01,02,03,04,05",No,0.198,0.01,0.34,0.13,0.21,0.34,0.29,0.96,0.09,0.89,0.79,0.95,0.89,Exceeding Target,3.26
866,26Q188,40.735064,-73.75189499999999,"0K,01,02,03,04,05",No,0.139,0.03,0.58,0.02,0.07,0.09,0.3,0.97,0.03,0.89,0.93,0.98,0.91,Exceeding Target,3.65
867,26Q191,40.734221999999995,-73.70891999999999,"PK,0K,01,02,03,04,05",No,0.317,0.12,0.71,0.04,0.11,0.16,0.11,0.97,0.04,0.95,0.94,0.97,0.84,Meeting Target,3.095
868,26Q203,40.753563,-73.759991,"PK,0K,01,02,03,04,05",No,0.22399999999999998,0.11,0.72,0.02,0.09,0.11,0.15,0.97,0.03,0.91,0.93,0.97,0.84,Exceeding Target,3.64
869,26Q205,40.764001,-73.771162,"PK,0K,01,02,03,04,05",No,0.203,0.05,0.39,0.02,0.22,0.23,0.34,0.97,0.04,0.94,0.91,0.99,0.9,Exceeding Target,3.525
870,26Q213,40.747524,-73.74538100000001,"PK,0K,01,02,03,04,05",No,0.313,0.1,0.68,0.06,0.13,0.19,0.11,0.97,0.05,0.89,0.87,0.98,0.87,Meeting Target,3.21
871,26Q216,40.73726,-73.79446300000001,"06,07,08",No,0.39899999999999997,0.08,0.68,0.06,0.11,0.17,0.14,0.97,0.05,0.88,0.85,0.85,0.75,Exceeding Target,3.255
872,26Q221,40.758641,-73.73135,"PK,0K,01,02,03,04,05",No,0.21899999999999997,0.05,0.65,0.03,0.13,0.16,0.19,0.97,0.06,0.96,0.98,0.97,0.84,Meeting Target,3.395
873,26Q266,40.746010999999996,-73.728385,"PK,0K,01,02,03,04,05,06,07,08",No,0.239,0.03,0.43,0.14,0.24,0.38,0.17,0.97,0.05,0.89,0.88,0.86,0.84,Exceeding Target,3.2
874,27Q042,40.594435,-73.794945,"0K,01,02,03,04,05,06,07,08",Yes,0.825,0.04,0.01,0.71,0.24,0.95,0.02,0.88,0.48,0.9,0.86,0.9,0.84,Approaching Target,2.01
875,27Q043,40.594019,-73.76137800000001,"PK,0K,01,02,03,04,05,06,07,08",No,0.79,0.09,0.04,0.6,0.31,0.91,0.04,0.91,0.34,0.85,0.7,0.83,0.76,Approaching Target,2.2750000000000004
876,27Q045,40.672298,-73.788265,"PK,0K,01,02,03,04,05,06",No,0.679,0.08,0.08,0.71,0.17,0.87,0.01,0.93,0.24,0.83,0.57,0.73,0.79,Approaching Target,2.4050000000000002
877,27Q047,40.606725,-73.82017900000001,"PK,0K,01,02,03,04,05,06,07,08,SE",No,0.304,0.01,0.0,0.02,0.15,0.17,0.83,0.94,0.14,0.95,0.95,0.92,0.88,Exceeding Target,3.09
878,27Q053,40.603951,-73.749868,"06,07,08",Yes,0.738,0.15,0.01,0.61,0.37,0.97,0.01,0.9,0.37,0.88,0.86,0.88,0.76,Meeting Target,2.085
879,27Q056,40.699106,-73.835471,"02,03,04,05",No,0.597,0.2,0.37,0.04,0.43,0.47,0.11,0.95,0.17,0.91,0.92,0.95,0.85,Meeting Target,2.7
880,27Q060,40.691435999999996,-73.85279,"PK,0K,01,02,03,04,05",No,0.6409999999999999,0.12,0.14,0.03,0.73,0.76,0.05,0.94,0.19,0.89,0.91,0.93,0.84,Exceeding Target,2.925
881,27Q062,40.688365999999995,-73.835594,"0K,01,02,03,04,05",No,0.612,0.16,0.62,0.03,0.27,0.3,0.02,0.95,0.15,0.9,0.87,0.96,0.82,Approaching Target,2.65
882,27Q063,40.676903,-73.84656,"0K,01,02,03,04,05",No,0.606,0.12,0.31,0.05,0.51,0.56,0.08,0.94,0.2,0.91,0.89,0.93,0.8,Meeting Target,2.785
883,27Q064,40.681153,-73.857012,"0K,01,02,03,04,05",No,0.665,0.17,0.56,0.04,0.35,0.4,0.02,0.95,0.14,0.97,0.96,0.98,0.84,Meeting Target,2.715
884,27Q065,40.682272,-73.84164799999999,"0K,01,02,03,04,05",No,0.613,0.09,0.4,0.06,0.41,0.47,0.04,0.93,0.24,0.96,0.95,0.98,0.81,Meeting Target,2.675
885,27Q066,40.697913,-73.84631,"0K,01,02,03,04,05",No,0.574,0.21,0.18,0.05,0.65,0.69,0.08,0.94,0.14,0.97,0.94,0.96,0.81,Exceeding Target,2.875
886,27Q090,40.696715000000005,-73.839267,"PK,0K,01,02,03,04,05",No,0.637,0.16,0.35,0.07,0.52,0.58,0.05,0.94,0.16,0.89,0.87,0.91,0.86,Meeting Target,2.73
887,27Q096,40.675357,-73.808131,"PK,0K,01,02,03,04,05",No,0.624,0.1,0.49,0.24,0.14,0.38,0.02,0.94,0.17,0.9,0.83,0.9,0.82,Meeting Target,2.765
888,27Q097,40.694215,-73.860039,"PK,0K,01,02,03,04,05",No,0.662,0.2,0.19,0.02,0.73,0.76,0.04,0.94,0.19,0.89,0.87,0.93,0.86,Exceeding Target,2.7800000000000002
889,27Q100,40.672256,-73.82131600000001,"0K,01,02,03,04,05",No,0.561,0.06,0.49,0.08,0.17,0.26,0.03,0.95,0.15,0.9,0.89,0.93,0.81,Meeting Target,2.835
890,27Q104,40.608307,-73.76471,"PK,0K,01,02,03,04,05,06",No,0.794,0.1,0.04,0.48,0.41,0.9,0.05,0.92,0.32,0.96,0.97,0.96,0.88,Approaching Target,2.27
891,27Q105,40.595904,-73.781257,"PK,0K,01,02,03,04,05,06,07,08",No,0.897,0.04,0.03,0.66,0.28,0.94,0.02,0.91,0.37,0.85,0.86,0.82,0.8,Meeting Target,2.215
892,27Q106,40.594681,-73.767108,"PK,0K,01,02,03,04,05",No,0.885,0.06,0.01,0.67,0.27,0.94,0.02,0.9,0.43,0.68,0.62,0.65,0.77,Approaching Target,2.0599999999999996
893,27Q108,40.67922,-73.83106,"PK,0K,01,02,03,04,05",No,0.5489999999999999,0.06,0.47,0.07,0.41,0.47,0.04,0.95,0.14,0.91,0.88,0.93,0.82,Meeting Target,2.96
894,27Q114,40.578277,-73.854294,"PK,0K,01,02,03,04,05,06,07,08",No,0.371,0.0,0.01,0.03,0.09,0.11,0.87,0.94,0.11,0.89,0.85,0.91,0.85,Exceeding Target,3.06
895,27Q123,40.678902,-73.79555500000001,"PK,0K,01,02,03,04,05",No,0.63,0.04,0.12,0.61,0.19,0.81,0.02,0.93,0.23,0.94,0.89,0.93,0.84,Meeting Target,2.4450000000000003
896,27Q124,40.665478,-73.811093,0K,No,0.506,0.06,0.49,0.22,0.22,0.44,0.02,0.95,0.14,0.86,0.87,0.88,0.8,Meeting Target,2.75
897,27Q137,40.67807,-73.839652,"06,07,08",No,0.541,0.09,0.54,0.05,0.32,0.37,0.02,0.93,0.24,0.91,0.88,0.82,0.74,Meeting Target,2.745
898,27Q146,40.659866,-73.83515600000001,"PK,0K,01,02,03,04,05,06,07,08",No,0.301,0.02,0.03,0.02,0.35,0.37,0.6,0.94,0.13,0.92,0.89,0.88,0.81,Meeting Target,2.79
