,Unnamed: 0,Location_Code,Latitude,Longitude,Economic_Need_Index,Percent_ELL,Percent_Asian,Percent_Black,Percent_Hispanic,Percent_Black_Hispanic,Percent_White,Student_Attendance_Rate,Percent_of_Students_Chronically_Absent,Rigorous_Instruction_Per,Collaborative_Teachers_Per,Supportive_Environment_Per,Strong_Family_Community_Ties_Per,Total_Proficiency_Average,SA_Rating_Exceeding_Target,SA_Rating_Meeting_Target,SA_Rating_Not_Meeting_Target,Community_School_Yes,Grades
807,807,25Q184,40.778164000000004,-73.799841,0.237,0.08,0.37,0.0,0.15,0.15,0.46,0.97,0.05,0.98,0.98,0.99,0.87,3.105,0,1,0,0,"PK,0K,01,02,03,04,05"
808,808,25Q185,40.775121999999996,-73.8185,0.44299999999999995,0.1,0.55,0.04,0.29,0.32,0.12,0.96,0.1,0.89,0.92,0.87,0.71,3.105,0,1,0,0,"06,07,08"
809,809,25Q189,40.760344,-73.817909,0.63,0.24,0.69,0.03,0.25,0.28,0.03,0.97,0.05,0.94,0.94,0.88,0.69,2.81,0,1,0,0,"06,07,08"
810,810,25Q193,40.792326,-73.809516,0.198,0.09,0.24,0.01,0.2,0.21,0.54,0.95,0.11,0.98,0.95,0.99,0.86,3.0250000000000004,0,1,0,0,"PK,0K,01,02,03,04,05"
811,811,25Q194,40.78322,-73.806977,0.34,0.07,0.35,0.02,0.29,0.31,0.33,0.95,0.12,0.86,0.84,0.82,0.75,2.97,0,0,0,0,"06,07,08"
812,812,25Q200,40.73106,-73.805449,0.531,0.06,0.13,0.23,0.46,0.69,0.16,0.94,0.18,0.89,0.92,0.78,0.83,2.635,0,1,0,0,"PK,0K,01,02,03,04,05,06,07,08"
813,813,25Q201,40.736521,-73.813001,0.745,0.09,0.18,0.41,0.36,0.77,0.04,0.92,0.29,0.9,0.83,0.92,0.84,2.64,0,1,0,0,"PK,0K,01,02,03,04,05"
814,814,25Q209,40.783714,-73.795027,0.203,0.04,0.41,0.01,0.17,0.17,0.39,0.97,0.04,0.95,0.98,0.97,0.84,3.33,0,1,0,0,"PK,0K,01,02,03,04,05"
815,815,25Q214,40.770194000000004,-73.82762,0.58,0.15,0.65,0.05,0.24,0.3,0.03,0.96,0.1,0.89,0.9,0.95,0.83,2.955,1,0,0,0,"PK,0K,01,02,03,04,05"
816,816,25Q219,40.735855,-73.823583,0.457,0.15,0.44,0.09,0.32,0.4,0.16,0.96,0.13,0.91,0.86,0.9,0.78,2.84,1,0,0,0,"PK,0K,01,02,03,04,05,06,07,08"
817,817,25Q237,40.749539,-73.821454,0.562,0.19,0.73,0.07,0.17,0.25,0.02,0.96,0.13,0.78,0.78,0.78,0.66,2.97,0,1,0,0,"06,07,08"
818,818,25Q250,40.724191,-73.80937,0.609,0.18,0.33,0.28,0.25,0.53,0.11,0.92,0.28,0.8,0.79,0.85,0.71,2.42,0,1,0,0,"06,07,08"
819,819,25Q252,40.724191,-73.80937,0.44299999999999995,0.02,0.4,0.17,0.23,0.4,0.18,0.96,0.09,0.81,0.87,0.85,0.73,2.8,0,0,0,0,"06,07,08,09,10,11,12"
820,820,25Q281,40.749539,-73.821454,0.5379999999999999,0.07,0.67,0.1,0.18,0.28,0.04,0.98,0.02,0.89,0.88,0.84,0.74,3.175,1,0,0,0,"06,07,08,09,10,11,12"
821,821,25Q285,40.765017,-73.789689,0.293,0.01,0.18,0.05,0.26,0.31,0.5,0.95,0.11,0.92,0.92,0.83,0.76,2.855,0,1,0,0,"06,07,08,09,10,11,12"
822,822,25Q294,40.782346000000004,-73.77844,0.255,0.02,0.34,0.04,0.27,0.31,0.34,0.95,0.09,0.92,0.9,0.83,0.8,3.115,0,1,0,0,"06,07,08"
823,823,25Q499,40.738332,-73.82028000000003,0.354,0.04,0.53,0.22,0.12,0.35,0.1,0.97,0.03,0.87,0.8,0.84,0.87,3.25,0,1,0,0,"PK,0K,01,02,03,04,05,06,07,08"
824,824,26Q018,40.732107,-73.73206400000002,0.261,0.07,0.72,0.1,0.11,0.2,0.06,0.96,0.08,0.95,0.98,0.99,0.87,3.08,0,0,0,0,"PK,0K,01,02,03,04,05"
825,825,26Q026,40.736575,-73.778081,0.389,0.1,0.61,0.1,0.16,0.26,0.11,0.96,0.1,0.91,0.84,0.95,0.82,3.15,1,0,0,0,"PK,0K,01,02,03,04,05"
826,826,26Q031,40.757630999999996,-73.769148,0.353,0.09,0.54,0.1,0.22,0.31,0.15,0.96,0.08,0.96,0.93,0.95,0.85,3.18,1,0,0,0,"PK,0K,01,02,03,04,05"
827,827,26Q041,40.770056,-73.771085,0.22399999999999998,0.05,0.45,0.02,0.19,0.21,0.31,0.97,0.06,0.96,0.98,0.99,0.91,3.3200000000000003,0,1,0,0,"0K,01,02,03,04,05"
828,828,26Q046,40.764889000000004,-73.764926,0.33399999999999996,0.08,0.61,0.05,0.14,0.18,0.18,0.97,0.07,0.95,0.97,0.97,0.86,3.295,1,0,0,0,"0K,01,02,03,04,05"
829,829,26Q067,40.762437,-73.734426,0.209,0.02,0.62,0.03,0.12,0.14,0.23,0.98,0.04,0.87,0.87,0.83,0.73,3.465,0,1,0,0,"06,07,08"
830,830,26Q074,40.758542999999996,-73.77396999999998,0.258,0.04,0.66,0.05,0.1,0.15,0.18,0.98,0.04,0.85,0.87,0.85,0.73,3.435,1,0,0,0,"06,07,08"
831,831,26Q094,40.771304,-73.738765,0.23600000000000002,0.07,0.45,0.05,0.22,0.27,0.25,0.97,0.05,0.95,0.95,0.98,0.9,3.185,0,1,0,0,"0K,01,02,03,04,05"
832,832,26Q098,40.76913,-73.749839,0.13699999999999998,0.02,0.28,0.05,0.15,0.2,0.46,0.96,0.04,0.95,0.96,0.99,0.9,3.39,0,1,0,0,"0K,01,02,03,04,05"
833,833,26Q115,40.743857,-73.70929699999998,0.252,0.07,0.68,0.06,0.14,0.2,0.09,0.96,0.08,0.92,0.89,0.97,0.82,3.45,1,0,0,0,"PK,0K,01,02,03,04,05"
834,834,26Q133,40.731728000000004,-73.717947,0.33,0.07,0.64,0.06,0.15,0.21,0.12,0.96,0.07,0.96,0.95,0.98,0.85,3.31,1,0,0,0,"PK,0K,01,02,03,04,05"
835,835,26Q158,40.756375,-73.77232,0.27399999999999997,0.06,0.61,0.05,0.14,0.19,0.2,0.97,0.05,0.88,0.91,0.83,0.72,3.305,0,1,0,0,"06,07,08"
836,836,26Q159,40.770092,-73.78397700000002,0.317,0.14,0.52,0.02,0.18,0.2,0.27,0.97,0.05,0.97,0.95,0.97,0.86,3.325,1,0,0,0,"PK,0K,01,02,03,04,05"
837,837,26Q162,40.748394,-73.776565,0.311,0.12,0.7,0.02,0.11,0.13,0.15,0.97,0.04,0.95,0.91,0.96,0.81,3.265,1,0,0,0,"0K,01,02,03,04,05"
838,838,26Q172,40.742067,-73.713022,0.271,0.04,0.62,0.1,0.13,0.23,0.13,0.97,0.06,0.86,0.79,0.82,0.73,3.02,0,1,0,0,"06,07,08"
839,839,26Q173,40.734087,-73.795283,0.306,0.1,0.58,0.01,0.11,0.13,0.27,0.97,0.05,0.91,0.93,0.94,0.85,3.245,0,1,0,0,"PK,0K,01,02,03,04,05,SE"
840,840,26Q178,40.724401,-73.777475,0.215,0.04,0.14,0.07,0.1,0.17,0.66,0.96,0.06,0.93,0.93,0.86,0.85,3.07,0,1,0,0,"PK,0K,01,02,03,04,05,06,07,08"
841,841,26Q186,40.749967,-73.721714,0.198,0.01,0.34,0.13,0.21,0.34,0.29,0.96,0.09,0.89,0.79,0.95,0.89,3.26,1,0,0,0,"PK,0K,01,02,03,04,05"
842,842,26Q188,40.735064,-73.75189499999998,0.139,0.03,0.58,0.02,0.07,0.09,0.3,0.97,0.03,0.89,0.93,0.98,0.91,3.65,1,0,0,0,"0K,01,02,03,04,05"
843,843,26Q191,40.734221999999995,-73.70891999999998,0.317,0.12,0.71,0.04,0.11,0.16,0.11,0.97,0.04,0.95,0.94,0.97,0.84,3.095,0,1,0,0,"PK,0K,01,02,03,04,05"
844,844,26Q203,40.753563,-73.759991,0.22399999999999998,0.11,0.72,0.02,0.09,0.11,0.15,0.97,0.03,0.91,0.93,0.97,0.84,3.64,1,0,0,0,"PK,0K,01,02,03,04,05"
845,845,26Q205,40.764001,-73.771162,0.203,0.05,0.39,0.02,0.22,0.23,0.34,0.97,0.04,0.94,0.91,0.99,0.9,3.525,1,0,0,0,"PK,0K,01,02,03,04,05"
846,846,26Q213,40.747524,-73.74538100000002,0.313,0.1,0.68,0.06,0.13,0.19,0.11,0.97,0.05,0.89,0.87,0.98,0.87,3.21,0,1,0,0,"PK,0K,01,02,03,04,05"
847,847,26Q216,40.73726,-73.79446300000002,0.39899999999999997,0.08,0.68,0.06,0.11,0.17,0.14,0.97,0.05,0.88,0.85,0.85,0.75,3.255,1,0,0,0,"06,07,08"
848,848,26Q221,40.758641,-73.73135,0.21899999999999997,0.05,0.65,0.03,0.13,0.16,0.19,0.97,0.06,0.96,0.98,0.97,0.84,3.395,0,1,0,0,"PK,0K,01,02,03,04,05"
849,849,26Q266,40.746010999999996,-73.728385,0.239,0.03,0.43,0.14,0.24,0.38,0.17,0.97,0.05,0.89,0.88,0.86,0.84,3.2,1,0,0,0,"PK,0K,01,02,03,04,05,06,07,08"
850,850,27Q042,40.594435,-73.794945,0.825,0.04,0.01,0.71,0.24,0.95,0.02,0.88,0.48,0.9,0.86,0.9,0.84,2.01,0,0,0,1,"0K,01,02,03,04,05,06,07,08"
851,851,27Q043,40.594019,-73.76137800000002,0.79,0.09,0.04,0.6,0.31,0.91,0.04,0.91,0.34,0.85,0.7,0.83,0.76,2.2750000000000004,0,0,0,0,"PK,0K,01,02,03,04,05,06,07,08"
852,852,27Q045,40.672298,-73.788265,0.679,0.08,0.08,0.71,0.17,0.87,0.01,0.93,0.24,0.83,0.57,0.73,0.79,2.405,0,0,0,0,"PK,0K,01,02,03,04,05,06"
853,853,27Q047,40.606725,-73.82017900000002,0.304,0.01,0.0,0.02,0.15,0.17,0.83,0.94,0.14,0.95,0.95,0.92,0.88,3.09,1,0,0,0,"PK,0K,01,02,03,04,05,06,07,08,SE"
854,854,27Q053,40.603951,-73.749868,0.738,0.15,0.01,0.61,0.37,0.97,0.01,0.9,0.37,0.88,0.86,0.88,0.76,2.085,0,1,0,1,"06,07,08"
855,855,27Q056,40.699106,-73.835471,0.597,0.2,0.37,0.04,0.43,0.47,0.11,0.95,0.17,0.91,0.92,0.95,0.85,2.7,0,1,0,0,"02,03,04,05"
856,856,27Q060,40.691435999999996,-73.85279,0.6409999999999999,0.12,0.14,0.03,0.73,0.76,0.05,0.94,0.19,0.89,0.91,0.93,0.84,2.925,1,0,0,0,"PK,0K,01,02,03,04,05"
857,857,27Q062,40.688365999999995,-73.835594,0.612,0.16,0.62,0.03,0.27,0.3,0.02,0.95,0.15,0.9,0.87,0.96,0.82,2.65,0,0,0,0,"0K,01,02,03,04,05"
858,858,27Q063,40.676903,-73.84656,0.606,0.12,0.31,0.05,0.51,0.56,0.08,0.94,0.2,0.91,0.89,0.93,0.8,2.785,0,1,0,0,"0K,01,02,03,04,05"
859,859,27Q064,40.681153,-73.857012,0.665,0.17,0.56,0.04,0.35,0.4,0.02,0.95,0.14,0.97,0.96,0.98,0.84,2.715,0,1,0,0,"0K,01,02,03,04,05"
860,860,27Q065,40.682272,-73.84164799999998,0.613,0.09,0.4,0.06,0.41,0.47,0.04,0.93,0.24,0.96,0.95,0.98,0.81,2.675,0,1,0,0,"0K,01,02,03,04,05"
861,861,27Q066,40.697913,-73.84631,0.574,0.21,0.18,0.05,0.65,0.69,0.08,0.94,0.14,0.97,0.94,0.96,0.81,2.875,1,0,0,0,"0K,01,02,03,04,05"
862,862,27Q090,40.69671500000001,-73.839267,0.637,0.16,0.35,0.07,0.52,0.58,0.05,0.94,0.16,0.89,0.87,0.91,0.86,2.73,0,1,0,0,"PK,0K,01,02,03,04,05"
863,863,27Q096,40.675357,-73.808131,0.624,0.1,0.49,0.24,0.14,0.38,0.02,0.94,0.17,0.9,0.83,0.9,0.82,2.765,0,1,0,0,"PK,0K,01,02,03,04,05"
864,864,27Q097,40.694215,-73.860039,0.662,0.2,0.19,0.02,0.73,0.76,0.04,0.94,0.19,0.89,0.87,0.93,0.86,2.78,1,0,0,0,"PK,0K,01,02,03,04,05"
865,865,27Q100,40.672256,-73.82131600000002,0.561,0.06,0.49,0.08,0.17,0.26,0.03,0.95,0.15,0.9,0.89,0.93,0.81,2.835,0,1,0,0,"0K,01,02,03,04,05"
866,866,27Q104,40.608307,-73.76471,0.794,0.1,0.04,0.48,0.41,0.9,0.05,0.92,0.32,0.96,0.97,0.96,0.88,2.27,0,0,0,0,"PK,0K,01,02,03,04,05,06"
867,867,27Q105,40.595904,-73.781257,0.897,0.04,0.03,0.66,0.28,0.94,0.02,0.91,0.37,0.85,0.86,0.82,0.8,2.215,0,1,0,0,"PK,0K,01,02,03,04,05,06,07,08"
868,868,27Q106,40.594681,-73.767108,0.885,0.06,0.01,0.67,0.27,0.94,0.02,0.9,0.43,0.68,0.62,0.65,0.77,2.06,0,0,0,0,"PK,0K,01,02,03,04,05"
869,869,27Q108,40.67922,-73.83106,0.5489999999999999,0.06,0.47,0.07,0.41,0.47,0.04,0.95,0.14,0.91,0.88,0.93,0.82,2.96,0,1,0,0,"PK,0K,01,02,03,04,05"
870,870,27Q114,40.578277,-73.854294,0.371,0.0,0.01,0.03,0.09,0.11,0.87,0.94,0.11,0.89,0.85,0.91,0.85,3.06,1,0,0,0,"PK,0K,01,02,03,04,05,06,07,08"
871,871,27Q123,40.678902,-73.79555500000002,0.63,0.04,0.12,0.61,0.19,0.81,0.02,0.93,0.23,0.94,0.89,0.93,0.84,2.4450000000000003,0,1,0,0,"PK,0K,01,02,03,04,05"
872,872,27Q124,40.665478,-73.811093,0.506,0.06,0.49,0.22,0.22,0.44,0.02,0.95,0.14,0.86,0.87,0.88,0.8,2.75,0,1,0,0,0K
873,873,27Q137,40.67807,-73.839652,0.541,0.09,0.54,0.05,0.32,0.37,0.02,0.93,0.24,0.91,0.88,0.82,0.74,2.745,0,1,0,0,"06,07,08"
874,874,27Q146,40.659866,-73.83515600000001,0.301,0.02,0.03,0.02,0.35,0.37,0.6,0.94,0.13,0.92,0.89,0.88,0.81,2.79,0,1,0,0,"PK,0K,01,02,03,04,05,06,07,08"
875,875,27Q155,40.679531,-73.81068499999998,0.591,0.07,0.33,0.26,0.19,0.45,0.02,0.95,0.14,0.93,0.94,0.94,0.82,2.725,0,1,0,0,"PK,0K,01,02,03,04,05"
876,876,27Q183,40.588936,-73.80528199999998,0.8390000000000001,0.04,0.03,0.53,0.33,0.87,0.06,0.9,0.43,0.83,0.77,0.82,0.79,2.12,0,0,0,0,"PK,0K,01,02,03,04,05,06,07,08"
877,877,27Q197,40.599988,-73.743995,0.76,0.18,0.02,0.54,0.4,0.93,0.04,0.91,0.33,0.92,0.89,0.89,0.91,2.14,0,0,0,1,"PK,0K,01,02,03,04,05,06"
878,878,27Q202,40.670885999999996,-73.845674,0.593,0.08,0.34,0.07,0.48,0.55,0.08,0.95,0.14,0.92,0.94,0.85,0.73,2.63,0,1,0,0,"06,07,08"
879,879,27Q207,40.657832,-73.844039,0.191,0.0,0.03,0.02,0.19,0.21,0.75,0.95,0.11,0.91,0.91,0.88,0.8,2.965,0,1,0,0,"PK,0K,01,02,03,04,05,06,07,08"
880,880,27Q210,40.68480200000001,-73.847569,0.602,0.13,0.28,0.06,0.61,0.67,0.03,0.93,0.23,0.86,0.87,0.82,0.75,2.625,0,1,0,0,"06,07,08"
881,881,27Q223,40.674555,-73.790212,0.677,0.04,0.08,0.67,0.16,0.83,0.01,0.93,0.22,0.86,0.89,0.92,0.85,2.4850000000000003,0,1,0,0,"PK,0K,01,02,03,04,05"
882,882,27Q226,40.675063,-73.816692,0.55,0.06,0.24,0.39,0.16,0.55,0.01,0.93,0.21,0.81,0.71,0.82,0.7,2.355,0,1,0,0,"06,07,08"
883,883,27Q232,40.66585,-73.851027,0.369,0.03,0.11,0.09,0.41,0.5,0.37,0.95,0.14,0.93,0.91,0.93,0.8,2.92,0,1,0,0,"0K,01,02,03,04,05,06,07,08"
884,884,27Q253,40.60729600000001,-73.748812,0.7709999999999999,0.27,0.02,0.35,0.58,0.93,0.03,0.94,0.2,0.9,0.87,0.92,0.83,2.43,0,1,0,0,"PK,0K,01,02,03,04,05"
885,885,27Q254,40.697177,-73.847866,0.603,0.1,0.12,0.05,0.75,0.8,0.06,0.95,0.14,0.98,0.92,0.99,0.82,3.075,1,0,0,0,"PK,0K,01,02,03,04,05"
886,886,27Q262,40.586665999999994,-73.823435,0.551,0.02,0.07,0.49,0.28,0.78,0.13,0.95,0.14,0.94,0.96,0.88,0.77,2.55,0,0,0,0,"06,07,08,09,10,11,12"
887,887,27Q273,40.693524,-73.844578,0.622,0.11,0.16,0.09,0.68,0.77,0.04,0.94,0.18,0.93,0.91,0.96,0.88,2.67,0,1,0,0,"0K,01,02,03,04,05"
888,888,27Q282,40.601532,-73.763979,0.599,0.07,0.05,0.57,0.35,0.92,0.03,0.98,0.01,0.78,0.74,0.87,0.83,2.555,0,1,0,0,"06,07,08"
889,889,27Q297,40.675063,-73.816692,0.495,0.04,0.24,0.45,0.21,0.66,0.02,0.95,0.11,0.9,0.95,0.95,0.85,2.47,0,1,0,0,"06,07,08"
890,890,27Q306,40.69146,-73.848566,0.595,0.13,0.16,0.05,0.69,0.74,0.04,0.94,0.15,0.91,0.86,0.91,0.86,2.575,0,0,0,0,"PK,0K,01,02,03,04,05"
891,891,27Q309,40.601532,-73.763979,0.667,0.13,0.08,0.43,0.42,0.85,0.04,0.93,0.2,0.79,0.85,0.84,0.73,2.23,0,1,0,0,"06,07,08,09,10,11,12"
892,892,27Q317,40.579602,-73.831079,0.6659999999999999,0.1,0.04,0.24,0.46,0.7,0.22,0.94,0.17,0.92,0.97,0.94,0.89,2.455,0,1,0,0,"PK,0K,01,02,03,04,05"
893,893,27Q318,40.579602,-73.831079,0.755,0.09,0.02,0.55,0.34,0.88,0.08,0.93,0.26,0.94,0.89,0.92,0.89,2.23,1,0,0,0,"06,07,08"
894,894,27Q319,40.603951,-73.749868,0.75,0.19,0.01,0.64,0.33,0.97,0.01,0.93,0.26,0.95,0.95,0.92,0.86,2.17,0,1,0,0,"06,07,08"
895,895,27Q323,40.58445,-73.82517,0.40299999999999997,0.0,0.21,0.19,0.18,0.37,0.41,0.97,0.05,0.93,0.96,0.92,0.79,3.775,1,0,0,0,"06,07,08,09,10,11,12"
896,896,27Q333,40.591349,-73.78618900000002,0.7440000000000001,0.0,0.04,0.7,0.18,0.88,0.03,0.96,0.07,0.94,0.87,0.87,0.81,2.595,0,1,0,0,"PK,0K,01,02,03,04,05,06,07,08"
897,897,27Q362,40.599703999999996,-73.75835500000002,0.7240000000000001,0.2,0.01,0.42,0.54,0.96,0.01,0.94,0.2,0.97,0.97,0.97,0.88,2.37,0,1,0,0,"PK,0K,01,02,03,04,05"
898,898,28Q008,40.696913,-73.786396,0.6940000000000001,0.13,0.12,0.55,0.21,0.77,0.01,0.9,0.36,0.88,0.9,0.83,0.75,2.175,0,1,0,1,"06,07,08"
899,899,28Q040,40.69399600000001,-73.790818,0.813,0.05,0.11,0.59,0.23,0.82,0.05,0.91,0.33,0.96,0.91,0.88,0.88,2.32,0,0,0,0,"PK,0K,01,02,03,04,05,06"
900,900,28Q048,40.693571,-73.796189,0.775,0.07,0.13,0.65,0.17,0.82,0.01,0.93,0.27,0.92,0.91,0.92,0.87,2.53,1,0,0,0,"PK,0K,01,02,03,04,05"
901,901,28Q050,40.694854,-73.806837,0.6709999999999999,0.14,0.19,0.22,0.45,0.67,0.02,0.93,0.24,0.93,0.84,0.9,0.84,2.655,0,1,0,0,"PK,0K,01,02,03,04,05,06"
902,902,28Q054,40.702681,-73.824185,0.653,0.26,0.34,0.09,0.5,0.59,0.02,0.93,0.23,0.98,0.94,0.98,0.84,2.5250000000000004,0,0,0,0,"0K,01,02,03,04,05"
903,903,28Q055,40.6936,-73.816147,0.5379999999999999,0.1,0.53,0.09,0.23,0.33,0.01,0.94,0.22,0.92,0.92,0.96,0.81,2.745,0,1,0,0,"PK,0K,01,02,03,04,05,06"
904,904,28Q072,40.675061,-73.77561,0.614,0.06,0.12,0.72,0.12,0.83,0.0,0.89,0.4,0.78,0.79,0.73,0.73,2.24,0,1,0,0,"06,07,08"
905,905,28Q080,40.673264,-73.769014,0.555,0.02,0.02,0.86,0.09,0.94,0.01,0.94,0.22,0.9,0.75,0.78,0.85,2.355,0,1,0,0,"0K,01,02,03,04,05"
906,906,28Q082,40.704103,-73.811784,0.713,0.3,0.27,0.06,0.64,0.7,0.02,0.94,0.17,0.86,0.77,0.89,0.78,2.38,0,0,0,0,"PK,0K,01,02,03,04,05"
907,907,28Q086,40.709456,-73.803563,0.691,0.32,0.5,0.09,0.34,0.42,0.04,0.94,0.18,0.92,0.9,0.96,0.86,2.755,0,1,0,0,"03,04,05,06"
908,908,28Q099,40.711486,-73.827742,0.466,0.11,0.22,0.06,0.4,0.47,0.28,0.95,0.1,0.94,0.95,0.9,0.82,3.01,1,0,0,0,"0K,01,02,03,04,05,06"
909,909,28Q101,40.715537,-73.843379,0.168,0.05,0.28,0.03,0.15,0.18,0.45,0.96,0.09,0.96,0.92,0.94,0.89,3.385,0,1,0,0,"PK,0K,01,02,03,04,05,06"
910,910,28Q117,40.710231,-73.813057,0.546,0.09,0.37,0.1,0.33,0.43,0.16,0.93,0.22,0.9,0.88,0.94,0.83,2.715,0,1,0,0,"PK,0K,01,02,03,04,05"
911,911,28Q121,40.684009,-73.815955,0.5329999999999999,0.04,0.49,0.19,0.11,0.31,0.01,0.93,0.25,0.95,0.96,0.98,0.86,2.995,0,1,0,0,"PK,0K,01,02,03,04,05"
912,912,28Q139,40.727995,-73.862551,0.447,0.16,0.24,0.02,0.31,0.33,0.4,0.96,0.1,0.91,0.87,0.95,0.85,2.975,1,0,0,0,"0K,01,02,03,04,05,06"
913,913,28Q140,40.689923,-73.78322800000002,0.674,0.04,0.03,0.71,0.17,0.88,0.01,0.92,0.35,0.87,0.86,0.91,0.81,2.22,0,0,0,0,"PK,0K,01,02,03,04,05,06"
914,914,28Q144,40.715052,-73.85294300000002,0.20199999999999999,0.05,0.36,0.03,0.18,0.21,0.35,0.96,0.08,0.95,0.94,0.95,0.88,3.26,0,1,0,0,"PK,0K,01,02,03,04,05,06"
915,915,28Q157,40.732287,-73.853054,0.408,0.09,0.24,0.1,0.23,0.33,0.41,0.95,0.12,0.91,0.89,0.84,0.72,3.0700000000000003,1,0,0,0,"06,07,08,09"
916,916,28Q160,40.688016999999995,-73.799965,0.672,0.04,0.13,0.55,0.2,0.75,0.01,0.92,0.29,0.93,0.91,0.93,0.85,2.385,0,0,0,0,"PK,0K,01,02,03,04,05,06"
917,917,28Q161,40.690426,-73.821065,0.5760000000000001,0.11,0.62,0.07,0.18,0.24,0.02,0.94,0.16,0.97,0.93,0.97,0.83,2.92,0,0,0,0,"PK,0K,01,02,03,04,05,06"
918,918,28Q167,40.712046,-73.861195,0.397,0.02,0.17,0.18,0.39,0.57,0.2,0.96,0.07,0.87,0.96,0.85,0.8,2.715,0,1,0,0,"06,07,08,09,10,11,12"
919,919,28Q174,40.720572,-73.861471,0.267,0.1,0.35,0.04,0.25,0.29,0.33,0.95,0.12,0.94,0.81,0.91,0.83,3.135,0,1,0,0,"PK,0K,01,02,03,04,05,06"
920,920,28Q175,40.731004999999996,-73.852189,0.391,0.08,0.2,0.01,0.11,0.13,0.66,0.95,0.13,0.92,0.92,0.91,0.88,2.93,0,1,0,0,"0K,01,02,03,04,05"
921,921,28Q182,40.706506,-73.803188,0.725,0.34,0.28,0.14,0.54,0.68,0.01,0.93,0.24,0.87,0.86,0.88,0.86,2.3600000000000003,0,0,0,0,"PK,0K,01,02,03"
922,922,28Q190,40.723014,-73.851845,0.3720000000000001,0.08,0.33,0.07,0.28,0.35,0.29,0.95,0.12,0.86,0.81,0.8,0.7,2.94,0,1,0,0,"06,07,08"
923,923,28Q196,40.722976,-73.837726,0.154,0.06,0.38,0.02,0.13,0.15,0.4,0.96,0.05,0.95,0.94,0.98,0.88,3.5650000000000004,1,0,0,0,"0K,01,02,03,04,05"
924,924,28Q206,40.734734,-73.86079699999998,0.593,0.24,0.18,0.18,0.3,0.48,0.31,0.95,0.14,0.91,0.92,0.93,0.81,2.545,0,1,0,0,"PK,0K,01,02,03,04,05"
925,925,28Q217,40.710509,-73.811875,0.628,0.18,0.37,0.13,0.41,0.55,0.06,0.93,0.19,0.91,0.95,0.87,0.75,2.64,1,0,0,0,"06,07,08"
926,926,28Q220,40.7365,-73.851845,0.545,0.16,0.27,0.09,0.23,0.31,0.39,0.95,0.09,0.94,0.93,0.96,0.85,2.8150000000000004,0,1,0,0,"PK,0K,01,02,03,04,05"
927,927,28Q284,40.696913,-73.786396,0.428,0.01,0.29,0.51,0.1,0.61,0.01,0.96,0.07,0.9,0.91,0.88,0.78,3.025,0,1,0,0,"06,07,08,09,10,11,12"
928,928,28Q287,40.696913,-73.786396,0.7040000000000001,0.07,0.11,0.58,0.2,0.79,0.02,0.93,0.26,0.76,0.9,0.78,0.79,2.26,0,0,0,0,"06,07,08"
929,929,28Q310,40.713395,-73.797066,0.5489999999999999,0.09,0.27,0.51,0.15,0.66,0.03,0.95,0.13,0.86,0.83,0.83,0.72,2.5,0,1,0,0,"06,07,08,09,10,11,12"
930,930,28Q332,40.675061,-73.77561,0.578,0.02,0.09,0.77,0.08,0.85,0.01,0.94,0.19,0.91,0.99,0.91,0.85,2.405,0,1,0,0,"06,07,08"
931,931,28Q354,40.679787,-73.774018,0.5870000000000001,0.03,0.02,0.9,0.06,0.96,0.0,0.93,0.22,0.92,0.83,0.93,0.83,2.355,0,0,0,0,"PK,0K,01,02,03,04,05"
932,932,28Q680,40.71855,-73.805991,0.41,0.0,0.47,0.35,0.11,0.46,0.03,0.98,0.01,0.85,0.59,0.82,0.66,3.48,0,1,0,0,"07,08,09,10,11,12"
933,933,28Q896,40.708431,-73.80419599999998,0.496,0.02,0.32,0.46,0.14,0.6,0.03,0.96,0.06,0.83,0.85,0.79,0.76,3.03,0,1,0,0,"07,08,09,10,11,12"
934,934,29Q015,40.685998,-73.756807,0.5429999999999999,0.02,0.01,0.94,0.05,0.99,0.0,0.94,0.22,0.96,0.88,0.9,0.89,2.615,0,1,0,0,"0K,01,02,03,04,05"
935,935,29Q033,40.727164,-73.73409000000002,0.509,0.15,0.46,0.17,0.26,0.43,0.04,0.94,0.16,0.95,0.94,0.97,0.85,2.675,0,0,0,0,"0K,01,02,03,04,05"
936,936,29Q034,40.71089,-73.737967,0.536,0.1,0.08,0.74,0.16,0.89,0.01,0.94,0.16,0.94,0.85,0.93,0.81,2.585,0,1,0,0,"PK,0K,01,02,03,04,05"
937,937,29Q035,40.713433,-73.76888100000002,0.625,0.14,0.24,0.35,0.29,0.64,0.04,0.93,0.24,0.95,0.9,0.96,0.85,2.575,0,1,0,0,"PK,0K,01,02,03,04,05"
938,938,29Q036,40.690773,-73.763989,0.614,0.03,0.0,0.88,0.09,0.97,0.0,0.93,0.25,0.94,0.89,0.91,0.85,2.495,0,1,0,0,"0K,01,02,03,04,05"
939,939,29Q037,40.676251,-73.758597,0.647,0.03,0.02,0.9,0.07,0.97,0.0,0.93,0.21,0.9,0.87,0.85,0.86,2.49,0,0,0,0,"PK,0K,01,02,03,04,05"
940,940,29Q038,40.671631,-73.733976,0.46,0.02,0.01,0.89,0.06,0.96,0.02,0.94,0.17,0.88,0.89,0.86,0.9,2.52,0,1,0,0,"0K,01,02,03,04,05"
