,Location Code,District,Latitude,Longitude,Zip,Grades,Community School?,Economic Need Index,Percent ELL,Percent Asian,Percent Black,Percent Hispanic,Percent Black / Hispanic,Percent White,Percent of Students Chronically Absent,Rigorous Instruction %,Collaborative Teachers %,Supportive Environment %,Strong Family-Community Ties %,Student Achievement Rating,Total Proficiency,Grade_cats,SA_Rating_Approaching Target,SA_Rating_Exceeding Target,SA_Rating_Meeting Target,SA_Rating_Not Meeting Target,Community_School_Yes
747,22K312,22,40.622032,-73.90907299999999,11234,"PK,0K,01,02,03,04,05",No,0.345,0.04,0.04,0.39,0.11,0.51,0.44,0.13,0.94,0.93,0.96,0.86,Meeting Target,5.9,Elem_Middle,0,0,1,0,0
748,22K315,22,40.632619,-73.954263,11210,"PK,0K,01,02,03,04,05",No,0.7509999999999999,0.13,0.09,0.62,0.25,0.87,0.03,0.2,0.88,0.84,0.86,0.81,Meeting Target,4.83,Elem_Middle,0,0,1,0,0
749,22K381,22,40.612571,-73.951555,11210,"06,07,08",No,0.616,0.12,0.06,0.61,0.18,0.79,0.14,0.13,0.82,0.92,0.8,0.77,Approaching Target,4.85,Elem_Middle,1,0,0,0,0
750,23K041,23,40.660182,-73.906873,11212,"0K,01,02,03,04,05,06,07,08",No,0.9,0.06,0.01,0.63,0.32,0.95,0.01,0.42,0.87,0.88,0.79,0.77,Approaching Target,4.27,Elem_Middle,1,0,0,0,0
751,23K137,23,40.682247,-73.916696,11233,"PK,0K,01,02,03,04,05,06,07,08",No,0.807,0.03,0.0,0.74,0.2,0.94,0.01,0.43,0.93,0.9,0.85,0.87,Meeting Target,4.65,Elem_Middle,0,0,1,0,0
752,23K150,23,40.668634999999995,-73.905086,11212,"0K,01,02,03,04,05,SE",No,0.948,0.1,0.02,0.59,0.32,0.91,0.03,0.3,0.0,0.87,0.9,0.82,Approaching Target,3.99,Elem_Middle,1,0,0,0,0
753,23K155,23,40.677642,-73.908695,11233,"PK,0K,01,02,03,04,05,06,07,08",No,0.877,0.13,0.02,0.5,0.46,0.96,0.01,0.43,0.91,0.96,0.86,0.86,Approaching Target,4.29,Elem_Middle,1,0,0,0,0
754,23K156,23,40.665296999999995,-73.917884,11212,"PK,0K,01,02,03,04,05",Yes,0.857,0.03,0.01,0.78,0.19,0.97,0.01,0.4,0.93,0.93,0.9,0.84,Approaching Target,4.48,Elem_Middle,1,0,0,0,1
755,23K165,23,40.657196,-73.910944,11212,"PK,0K,01,02,03,04,05,06,07,08",Yes,0.815,0.04,0.0,0.83,0.14,0.97,0.02,0.5,0.91,0.89,0.87,0.83,Approaching Target,4.13,Elem_Middle,1,0,0,0,1
756,23K178,23,40.675234,-73.915306,11233,"PK,0K,01,02,03,04,05,06,07,08",No,0.884,0.07,0.01,0.79,0.16,0.95,0.02,0.46,0.94,0.95,0.88,0.9,Meeting Target,4.57,Elem_Middle,0,0,1,0,0
757,23K184,23,40.660228000000004,-73.90494699999999,11212,"PK,0K,01,02,03,04,05,06,07,08,SE",No,0.904,0.04,0.01,0.71,0.27,0.98,0.0,0.48,0.83,0.8,0.8,0.87,Approaching Target,4.38,Elem_Middle,1,0,0,0,0
758,23K284,23,40.666934000000005,-73.90760999999999,11212,"PK,0K,01,02,03,04,05,06,07,08",Yes,0.9059999999999999,0.09,0.0,0.69,0.3,0.99,0.01,0.4,0.9,0.87,0.86,0.9,Approaching Target,4.17,Elem_Middle,1,0,0,0,1
759,23K298,23,40.671012,-73.90774,11212,"0K,01,02,03,04,05",Yes,0.9329999999999999,0.08,0.01,0.66,0.28,0.94,0.01,0.42,0.97,0.94,0.88,0.85,Not Meeting Target,3.94,Elem_Middle,0,0,0,1,1
760,23K323,23,40.666247,-73.91127,11212,"PK,0K,01,02,03,04,05,06,07,08",No,0.86,0.03,0.01,0.78,0.2,0.98,0.0,0.38,0.96,0.95,0.88,0.86,Approaching Target,4.57,Elem_Middle,1,0,0,0,0
761,23K327,23,40.66798,-73.912085,11212,"PK,0K,01,02,03,04,05,06,07,08",No,0.851,0.09,0.02,0.71,0.25,0.96,0.02,0.47,0.9,0.82,0.77,0.73,Approaching Target,4.15,Elem_Middle,1,0,0,0,0
762,23K363,23,40.671012,-73.90774,11212,"06,07,08",No,0.925,0.14,0.0,0.63,0.33,0.96,0.02,0.42,0.79,0.8,0.85,0.8,Approaching Target,4.05,Elem_Middle,1,0,0,0,0
763,23K392,23,40.665296999999995,-73.917884,11212,"05,06,07,08",No,0.589,0.0,0.05,0.77,0.15,0.91,0.01,0.12,0.97,0.98,0.85,0.76,Meeting Target,5.99,Elem_Middle,0,0,1,0,0
764,23K401,23,40.672333,-73.906225,11212,"PK,0K,01,02,03,04,05",No,0.9440000000000001,0.03,0.0,0.69,0.29,0.97,0.01,0.52,0.92,0.82,0.91,0.86,Meeting Target,4.32,Elem_Middle,0,0,1,0,0
765,23K446,23,40.65997,-73.913616,11212,"PK,0K,01,02,03,04,05",No,0.841,0.02,0.02,0.81,0.14,0.95,0.01,0.34,0.92,0.93,0.88,0.84,Meeting Target,5.1,Elem_Middle,0,0,1,0,0
766,23K518,23,40.655763,-73.906685,11212,"06,07,08",No,0.6970000000000001,0.01,0.01,0.9,0.08,0.97,0.01,0.16,0.94,0.83,0.85,0.77,Meeting Target,4.83,Elem_Middle,0,0,1,0,0
767,23K522,23,40.678113,-73.915211,11233,"06,07,08",No,0.7709999999999999,0.02,0.02,0.87,0.12,0.98,0.0,0.44,0.98,0.99,0.87,0.87,Approaching Target,4.38,Elem_Middle,1,0,0,0,0
769,23K644,23,40.678113,-73.915211,11233,"06,07,08,09,10,11,12",No,0.685,0.01,0.01,0.9,0.08,0.97,0.01,0.23,0.87,0.87,0.85,0.82,Approaching Target,4.57,with_high,1,0,0,0,0
770,23K664,23,40.680262,-73.91115,11233,"06,07,08",No,0.8370000000000001,0.06,0.01,0.78,0.19,0.97,0.02,0.31,0.95,0.98,0.91,0.86,Approaching Target,4.05,Elem_Middle,1,0,0,0,0
771,23K668,23,40.65997,-73.913616,11212,"06,07,08",No,0.804,0.06,0.01,0.87,0.11,0.98,0.0,0.27,0.97,0.91,0.92,0.85,Meeting Target,4.43,Elem_Middle,0,0,1,0,0
772,23K671,23,40.666247,-73.91127,11212,"06,07,08",No,0.8,0.01,0.0,0.81,0.16,0.98,0.01,0.31,0.96,0.99,0.92,0.86,Meeting Target,4.609999999999999,Elem_Middle,0,0,1,0,0
773,23K697,23,40.66553,-73.912061,11212,"06,07,08,09,10,11,12",No,0.7120000000000001,0.02,0.01,0.8,0.17,0.97,0.01,0.33,0.84,0.82,0.76,0.73,Meeting Target,4.83,with_high,0,0,1,0,0
774,24Q005,24,40.737757,-73.887429,11373,"06,07,08",No,0.643,0.16,0.44,0.02,0.52,0.54,0.02,0.1,0.82,0.82,0.83,0.68,Exceeding Target,5.83,Elem_Middle,0,1,0,0,0
776,24Q012,24,40.742305,-73.89349,11377,"0K,01,02,03,04,05",No,0.608,0.28,0.56,0.0,0.39,0.4,0.03,0.07,0.92,0.93,0.96,0.82,Meeting Target,6.07,Elem_Middle,0,0,1,0,0
777,24Q013,24,40.73728,-73.867964,11373,"0K,01,02,03,04,05",No,0.6729999999999999,0.31,0.31,0.1,0.56,0.66,0.02,0.1,0.91,0.91,0.96,0.77,Meeting Target,5.52,Elem_Middle,0,0,1,0,0
778,24Q014,24,40.740916999999996,-73.854302,11368,"0K,01,02,03,04,05",No,0.753,0.27,0.08,0.03,0.86,0.9,0.02,0.12,0.93,0.91,0.91,0.78,Approaching Target,4.84,Elem_Middle,1,0,0,0,0
779,24Q016,24,40.749035,-73.86124699999999,11368,0K,No,0.768,0.42,0.08,0.0,0.9,0.91,0.01,0.09,0.92,0.91,0.94,0.86,Meeting Target,5.26,Elem_Middle,0,0,1,0,0
780,24Q019,24,40.749371000000004,-73.86745,11368,"0K,01,02,03,04,05",No,0.823,0.58,0.07,0.01,0.92,0.92,0.0,0.09,0.8,0.86,0.92,0.81,Exceeding Target,5.16,Elem_Middle,0,1,0,0,0
781,24Q049,24,40.719516999999996,-73.875034,11379,"0K,01,02,03,04,05,06,07,08",No,0.348,0.07,0.16,0.0,0.25,0.26,0.57,0.09,0.92,0.93,0.88,0.81,Meeting Target,6.0600000000000005,Elem_Middle,0,0,1,0,0
782,24Q058,24,40.72851,-73.890603,11378,"PK,0K,01,02,03,04,05,06",No,0.45299999999999996,0.14,0.38,0.02,0.38,0.4,0.21,0.13,0.86,0.72,0.91,0.79,Exceeding Target,5.96,Elem_Middle,0,1,0,0,0
783,24Q061,24,40.742087,-73.862808,11368,"06,07,08",No,0.748,0.28,0.06,0.03,0.89,0.92,0.01,0.14,0.85,0.85,0.87,0.74,Meeting Target,4.800000000000001,Elem_Middle,0,0,1,0,0
784,24Q068,24,40.696839000000004,-73.897308,11385,"PK,0K,01,02,03,04,05",No,0.6970000000000001,0.2,0.04,0.03,0.83,0.86,0.09,0.2,0.86,0.84,0.91,0.78,Meeting Target,5.02,Elem_Middle,0,0,1,0,0
785,24Q071,24,40.7114,-73.904763,11385,"0K,01,02,03,04,05",No,0.6579999999999999,0.15,0.03,0.01,0.58,0.59,0.37,0.22,0.93,0.91,0.95,0.84,Meeting Target,5.5,Elem_Middle,0,0,1,0,0
786,24Q073,24,40.728596,-73.89329599999999,11378,"06,07,08",No,0.573,0.15,0.27,0.01,0.59,0.6,0.13,0.12,0.85,0.86,0.79,0.71,Exceeding Target,5.640000000000001,Elem_Middle,0,1,0,0,0
787,24Q077,24,40.699269,-73.901988,11385,"06,07,08",No,0.687,0.22,0.1,0.03,0.76,0.79,0.11,0.22,0.81,0.9,0.82,0.69,Meeting Target,4.68,Elem_Middle,0,0,1,0,0
788,24Q081,24,40.703852000000005,-73.911939,11385,"0K,01,02,03,04,05",No,0.825,0.22,0.06,0.01,0.87,0.89,0.05,0.09,0.86,0.88,0.91,0.81,Exceeding Target,5.17,Elem_Middle,0,1,0,0,0
789,24Q087,24,40.711906,-73.871298,11379,"PK,0K,01,02,03,04,05,06,07,08",No,0.5,0.08,0.03,0.01,0.5,0.51,0.46,0.33,0.9,0.71,0.88,0.84,Meeting Target,5.42,Elem_Middle,0,0,1,0,0
790,24Q088,24,40.7041,-73.89641,11385,"PK,0K,01,02,03,04,05",No,0.607,0.16,0.06,0.02,0.52,0.54,0.4,0.21,0.89,0.93,0.94,0.84,Approaching Target,5.27,Elem_Middle,1,0,0,0,0
791,24Q089,24,40.745942,-73.879623,11373,"0K,01,02,03,04,05",No,0.708,0.41,0.21,0.0,0.77,0.77,0.01,0.06,0.84,0.82,0.87,0.79,Exceeding Target,5.61,Elem_Middle,0,1,0,0,0
792,24Q091,24,40.703478999999994,-73.883974,11385,"0K,01,02,03,04,05",No,0.555,0.1,0.04,0.03,0.49,0.52,0.44,0.22,0.94,0.9,0.9,0.83,Meeting Target,5.3,Elem_Middle,0,0,1,0,0
793,24Q093,24,40.705855,-73.902827,11385,"06,07,08",No,0.675,0.15,0.1,0.01,0.71,0.72,0.17,0.16,0.84,0.81,0.84,0.71,Meeting Target,5.13,Elem_Middle,0,0,1,0,0
794,24Q102,24,40.73342,-73.87775,11373,"0K,01,02,03,04,05,06,07,08",No,0.535,0.13,0.6,0.03,0.33,0.36,0.03,0.13,0.91,0.89,0.94,0.8,Meeting Target,5.83,Elem_Middle,0,0,1,0,0
796,24Q113,24,40.705242999999996,-73.861935,11385,"0K,01,02,03,04,05,06,07,08",No,0.263,0.04,0.05,0.01,0.4,0.41,0.52,0.09,0.94,0.93,0.92,0.8,Meeting Target,6.02,Elem_Middle,0,0,1,0,0
797,24Q119,24,40.705197999999996,-73.875033,11385,"06,07,08",No,0.436,0.04,0.25,0.01,0.3,0.32,0.42,0.13,0.89,0.87,0.84,0.75,Exceeding Target,6.51,Elem_Middle,0,1,0,0,0
798,24Q125,24,40.741091,-73.918649,11377,"06,07,08",No,0.615,0.15,0.4,0.01,0.53,0.54,0.05,0.1,0.9,0.91,0.88,0.73,Exceeding Target,5.609999999999999,Elem_Middle,0,1,0,0,0
799,24Q128,24,40.715009,-73.886225,11379,"0K,01,02,03,04,05,06,07,08",No,0.18,0.04,0.03,0.01,0.2,0.21,0.76,0.04,0.94,0.9,0.86,0.86,Meeting Target,6.3100000000000005,Elem_Middle,0,0,1,0,0
800,24Q143,24,40.755182,-73.855476,11368,"0K,01,02,03,04,05",No,0.815,0.48,0.05,0.02,0.93,0.94,0.01,0.15,0.83,0.77,0.87,0.81,Meeting Target,4.58,Elem_Middle,0,0,1,0,0
801,24Q153,24,40.716288,-73.90446700000001,11378,"PK,0K,01,02,03,04,05,06",No,0.494,0.1,0.07,0.01,0.45,0.46,0.46,0.14,0.91,0.92,0.93,0.83,Exceeding Target,6.0,Elem_Middle,0,1,0,0,0
802,24Q199,24,40.739982,-73.926377,11104,"0K,01,02,03,04,05",No,0.648,0.37,0.32,0.01,0.59,0.6,0.07,0.12,0.85,0.84,0.92,0.78,Meeting Target,5.41,Elem_Middle,0,0,1,0,0
803,24Q229,24,40.734493,-73.897209,11377,"0K,01,02,03,04,05",No,0.49,0.08,0.35,0.02,0.39,0.41,0.23,0.1,0.87,0.93,0.95,0.82,Exceeding Target,6.17,Elem_Middle,0,1,0,0,0
804,24Q239,24,40.69943,-73.90383299999999,11385,"PK,0K,01,02,03,04,05",No,0.7959999999999999,0.27,0.13,0.02,0.75,0.78,0.09,0.19,0.83,0.86,0.87,0.79,Meeting Target,4.9,Elem_Middle,0,0,1,0,0
805,24Q290,24,40.712656,-73.90818399999999,11385,"0K,01,02,03,04,05",No,0.48700000000000004,0.08,0.2,0.03,0.47,0.5,0.27,0.11,0.9,0.88,0.94,0.83,Meeting Target,6.17,Elem_Middle,0,0,1,0,0
807,24Q307,24,40.749323,-73.865657,11368,"PK,0K,01,02,03,04,05",No,0.787,0.4,0.03,0.01,0.94,0.96,0.01,0.04,0.89,0.86,0.93,0.83,Meeting Target,5.029999999999999,Elem_Middle,0,0,1,0,0
808,24Q311,24,40.743204,-73.871482,11373,"06,07,08",No,0.7859999999999999,0.18,0.04,0.01,0.94,0.95,0.01,0.01,0.98,0.98,0.89,0.8,Meeting Target,5.01,Elem_Middle,0,0,1,0,0
809,24Q330,24,40.757821,-73.859123,11368,"0K,01,02,03,04,05",No,0.785,0.27,0.09,0.02,0.87,0.89,0.01,0.12,0.89,0.87,0.92,0.82,Meeting Target,4.92,Elem_Middle,0,0,1,0,0
810,24Q560,24,40.742708,-73.936328,11101,"07,08,09,10,11,12",No,0.513,0.04,0.22,0.05,0.61,0.65,0.12,0.04,0.91,0.9,0.87,0.68,Exceeding Target,6.49,with_high,0,1,0,0,0
811,24Q877,24,40.737207,-73.887005,11373,"04,05",No,0.636,0.27,0.6,0.01,0.38,0.39,0.02,0.03,0.91,0.91,0.97,0.76,Exceeding Target,6.09,Elem_Middle,0,1,0,0,0
812,25Q020,25,40.758365000000005,-73.824407,11355,"PK,0K,01,02,03,04,05",No,0.679,0.31,0.75,0.03,0.19,0.23,0.01,0.07,0.89,0.89,0.91,0.81,Meeting Target,5.9399999999999995,Elem_Middle,0,0,1,0,0
813,25Q021,25,40.774167999999996,-73.818543,11354,"PK,0K,01,02,03,04,05",No,0.48100000000000004,0.19,0.62,0.01,0.29,0.3,0.07,0.08,0.9,0.94,0.94,0.82,Exceeding Target,6.24,Elem_Middle,0,1,0,0,0
814,25Q022,25,40.761748,-73.811379,11355,"PK,0K,01,02,03,04,05",No,0.606,0.45,0.6,0.0,0.36,0.36,0.03,0.09,0.93,0.91,0.94,0.84,Exceeding Target,6.17,Elem_Middle,0,1,0,0,0
815,25Q024,25,40.751762,-73.81778,11355,"PK,0K,01,02,03,04,05",No,0.544,0.4,0.85,0.03,0.1,0.13,0.01,0.07,0.89,0.87,0.93,0.82,Exceeding Target,6.24,Elem_Middle,0,1,0,0,0
816,25Q025,25,40.765017,-73.789689,11358,"06,07,08",No,0.336,0.1,0.5,0.01,0.24,0.25,0.24,0.06,0.87,0.85,0.85,0.69,Meeting Target,6.18,Elem_Middle,0,0,1,0,0
817,25Q029,25,40.777986999999996,-73.842975,11356,"PK,0K,01,02,03,04,05",No,0.581,0.26,0.29,0.02,0.57,0.59,0.12,0.16,0.95,0.92,0.97,0.82,Meeting Target,5.359999999999999,Elem_Middle,0,0,1,0,0
818,25Q032,25,40.76501,-73.79431899999999,11358,"PK,0K,01,02,03,04,05",No,0.41100000000000003,0.13,0.66,0.01,0.19,0.2,0.12,0.07,0.94,0.97,0.95,0.88,Meeting Target,6.66,Elem_Middle,0,0,1,0,0
819,25Q079,25,40.785959000000005,-73.817349,11357,"PK,0K,01,02,03,04,05",No,0.26899999999999996,0.07,0.44,0.01,0.2,0.21,0.33,0.09,0.96,0.97,0.99,0.85,Meeting Target,6.4,Elem_Middle,0,0,1,0,0
820,25Q107,25,40.755444,-73.799406,11358,"PK,0K,01,02,03,04,05",No,0.426,0.2,0.51,0.01,0.32,0.34,0.14,0.12,0.82,0.8,0.91,0.85,Meeting Target,5.87,Elem_Middle,0,0,1,0,0
821,25Q120,25,40.745218,-73.828746,11355,"PK,0K,01,02,03,04,05",No,0.606,0.39,0.83,0.01,0.15,0.15,0.02,0.08,0.91,0.83,0.93,0.76,Exceeding Target,5.98,Elem_Middle,0,1,0,0,0
822,25Q129,25,40.789929,-73.839501,11356,"PK,0K,01,02,03,04,05",No,0.45399999999999996,0.14,0.31,0.02,0.51,0.52,0.15,0.16,0.94,0.97,0.97,0.85,Exceeding Target,6.25,Elem_Middle,0,1,0,0,0
824,25Q154,25,40.726437,-73.807592,11366,"PK,0K,01,02,03,04,05",No,0.5489999999999999,0.24,0.55,0.08,0.23,0.3,0.13,0.12,0.96,0.91,0.96,0.83,Approaching Target,5.5600000000000005,Elem_Middle,1,0,0,0,0
825,25Q163,25,40.741093,-73.808757,11365,"PK,0K,01,02,03,04,05",No,0.478,0.45,0.79,0.03,0.15,0.18,0.02,0.07,0.94,0.95,0.95,0.81,Meeting Target,6.220000000000001,Elem_Middle,0,0,1,0,0
826,25Q164,25,40.721159,-73.823164,11367,"PK,0K,01,02,03,04,05,06,07,08",No,0.415,0.1,0.29,0.06,0.26,0.32,0.38,0.1,0.89,0.88,0.83,0.79,Meeting Target,6.19,Elem_Middle,0,0,1,0,0
827,25Q165,25,40.729597,-73.817716,11367,"PK,0K,01,02,03,04,05",No,0.537,0.1,0.55,0.12,0.19,0.31,0.12,0.14,0.9,0.8,0.92,0.82,Meeting Target,5.89,Elem_Middle,0,0,1,0,0
828,25Q169,25,40.782346000000004,-73.77844,11360,"PK,0K,01,02,03,04,05",No,0.21899999999999997,0.04,0.34,0.04,0.2,0.25,0.4,0.09,0.97,0.98,0.95,0.88,Meeting Target,6.02,Elem_Middle,0,0,1,0,0
829,25Q184,25,40.778164000000004,-73.799841,11357,"PK,0K,01,02,03,04,05",No,0.237,0.08,0.37,0.0,0.15,0.15,0.46,0.05,0.98,0.98,0.99,0.87,Meeting Target,6.21,Elem_Middle,0,0,1,0,0
830,25Q185,25,40.775121999999996,-73.8185,11354,"06,07,08",No,0.44299999999999995,0.1,0.55,0.04,0.29,0.32,0.12,0.1,0.89,0.92,0.87,0.71,Meeting Target,6.21,Elem_Middle,0,0,1,0,0
831,25Q189,25,40.760344,-73.817909,11355,"06,07,08",No,0.63,0.24,0.69,0.03,0.25,0.28,0.03,0.05,0.94,0.94,0.88,0.69,Meeting Target,5.62,Elem_Middle,0,0,1,0,0
832,25Q193,25,40.792326,-73.809516,11357,"PK,0K,01,02,03,04,05",No,0.198,0.09,0.24,0.01,0.2,0.21,0.54,0.11,0.98,0.95,0.99,0.86,Meeting Target,6.050000000000001,Elem_Middle,0,0,1,0,0
833,25Q194,25,40.78322,-73.806977,11357,"06,07,08",No,0.34,0.07,0.35,0.02,0.29,0.31,0.33,0.12,0.86,0.84,0.82,0.75,Approaching Target,5.9399999999999995,Elem_Middle,1,0,0,0,0
834,25Q200,25,40.73106,-73.805449,11365,"PK,0K,01,02,03,04,05,06,07,08",No,0.531,0.06,0.13,0.23,0.46,0.69,0.16,0.18,0.89,0.92,0.78,0.83,Meeting Target,5.27,Elem_Middle,0,0,1,0,0
835,25Q201,25,40.736521,-73.813001,11367,"PK,0K,01,02,03,04,05",No,0.745,0.09,0.18,0.41,0.36,0.77,0.04,0.29,0.9,0.83,0.92,0.84,Meeting Target,5.28,Elem_Middle,0,0,1,0,0
836,25Q209,25,40.783714,-73.795027,11357,"PK,0K,01,02,03,04,05",No,0.203,0.04,0.41,0.01,0.17,0.17,0.39,0.04,0.95,0.98,0.97,0.84,Meeting Target,6.66,Elem_Middle,0,0,1,0,0
837,25Q214,25,40.770194000000004,-73.82762,11354,"PK,0K,01,02,03,04,05",No,0.58,0.15,0.65,0.05,0.24,0.3,0.03,0.1,0.89,0.9,0.95,0.83,Exceeding Target,5.91,Elem_Middle,0,1,0,0,0
838,25Q219,25,40.735855,-73.823583,11367,"PK,0K,01,02,03,04,05,06,07,08",No,0.457,0.15,0.44,0.09,0.32,0.4,0.16,0.13,0.91,0.86,0.9,0.78,Exceeding Target,5.68,Elem_Middle,0,1,0,0,0
839,25Q237,25,40.749539,-73.821454,11355,"06,07,08",No,0.562,0.19,0.73,0.07,0.17,0.25,0.02,0.13,0.78,0.78,0.78,0.66,Meeting Target,5.94,Elem_Middle,0,0,1,0,0
842,25Q250,25,40.724191,-73.80937,11366,"06,07,08",No,0.609,0.18,0.33,0.28,0.25,0.53,0.11,0.28,0.8,0.79,0.85,0.71,Meeting Target,4.84,Elem_Middle,0,0,1,0,0
843,25Q252,25,40.724191,-73.80937,11366,"06,07,08,09,10,11,12",No,0.44299999999999995,0.02,0.4,0.17,0.23,0.4,0.18,0.09,0.81,0.87,0.85,0.73,Approaching Target,5.6,with_high,1,0,0,0,0
844,25Q281,25,40.749539,-73.821454,11355,"06,07,08,09,10,11,12",No,0.5379999999999999,0.07,0.67,0.1,0.18,0.28,0.04,0.02,0.89,0.88,0.84,0.74,Exceeding Target,6.35,with_high,0,1,0,0,0
845,25Q285,25,40.765017,-73.789689,11358,"06,07,08,09,10,11,12",No,0.293,0.01,0.18,0.05,0.26,0.31,0.5,0.11,0.92,0.92,0.83,0.76,Meeting Target,5.71,with_high,0,0,1,0,0
846,25Q294,25,40.782346000000004,-73.77844,11360,"06,07,08",No,0.255,0.02,0.34,0.04,0.27,0.31,0.34,0.09,0.92,0.9,0.83,0.8,Meeting Target,6.23,Elem_Middle,0,0,1,0,0
847,25Q499,25,40.738332,-73.82028000000001,11367,"PK,0K,01,02,03,04,05,06,07,08",No,0.354,0.04,0.53,0.22,0.12,0.35,0.1,0.03,0.87,0.8,0.84,0.87,Meeting Target,6.5,Elem_Middle,0,0,1,0,0
848,26Q018,26,40.732107,-73.73206400000001,11427,"PK,0K,01,02,03,04,05",No,0.261,0.07,0.72,0.1,0.11,0.2,0.06,0.08,0.95,0.98,0.99,0.87,Approaching Target,6.16,Elem_Middle,1,0,0,0,0
849,26Q026,26,40.736575,-73.778081,11365,"PK,0K,01,02,03,04,05",No,0.389,0.1,0.61,0.1,0.16,0.26,0.11,0.1,0.91,0.84,0.95,0.82,Exceeding Target,6.3,Elem_Middle,0,1,0,0,0
850,26Q031,26,40.757630999999996,-73.769148,11361,"PK,0K,01,02,03,04,05",No,0.353,0.09,0.54,0.1,0.22,0.31,0.15,0.08,0.96,0.93,0.95,0.85,Exceeding Target,6.36,Elem_Middle,0,1,0,0,0
851,26Q041,26,40.770056,-73.771085,11361,"0K,01,02,03,04,05",No,0.22399999999999998,0.05,0.45,0.02,0.19,0.21,0.31,0.06,0.96,0.98,0.99,0.91,Meeting Target,6.640000000000001,Elem_Middle,0,0,1,0,0
852,26Q046,26,40.764889000000004,-73.764926,11361,"0K,01,02,03,04,05",No,0.33399999999999996,0.08,0.61,0.05,0.14,0.18,0.18,0.07,0.95,0.97,0.97,0.86,Exceeding Target,6.59,Elem_Middle,0,1,0,0,0
853,26Q067,26,40.762437,-73.734426,11362,"06,07,08",No,0.209,0.02,0.62,0.03,0.12,0.14,0.23,0.04,0.87,0.87,0.83,0.73,Meeting Target,6.93,Elem_Middle,0,0,1,0,0
854,26Q074,26,40.758542999999996,-73.77396999999999,11361,"06,07,08",No,0.258,0.04,0.66,0.05,0.1,0.15,0.18,0.04,0.85,0.87,0.85,0.73,Exceeding Target,6.87,Elem_Middle,0,1,0,0,0
855,26Q094,26,40.771304,-73.738765,11363,"0K,01,02,03,04,05",No,0.23600000000000002,0.07,0.45,0.05,0.22,0.27,0.25,0.05,0.95,0.95,0.98,0.9,Meeting Target,6.37,Elem_Middle,0,0,1,0,0
856,26Q098,26,40.76913,-73.749839,11363,"0K,01,02,03,04,05",No,0.13699999999999998,0.02,0.28,0.05,0.15,0.2,0.46,0.04,0.95,0.96,0.99,0.9,Meeting Target,6.779999999999999,Elem_Middle,0,0,1,0,0
857,26Q115,26,40.743857,-73.70929699999999,11004,"PK,0K,01,02,03,04,05",No,0.252,0.07,0.68,0.06,0.14,0.2,0.09,0.08,0.92,0.89,0.97,0.82,Exceeding Target,6.9,Elem_Middle,0,1,0,0,0
858,26Q133,26,40.731728000000004,-73.717947,11426,"PK,0K,01,02,03,04,05",No,0.33,0.07,0.64,0.06,0.15,0.21,0.12,0.07,0.96,0.95,0.98,0.85,Exceeding Target,6.62,Elem_Middle,0,1,0,0,0
859,26Q158,26,40.756375,-73.77232,11361,"06,07,08",No,0.27399999999999997,0.06,0.61,0.05,0.14,0.19,0.2,0.05,0.88,0.91,0.83,0.72,Meeting Target,6.609999999999999,Elem_Middle,0,0,1,0,0
860,26Q159,26,40.770092,-73.78397700000001,11361,"PK,0K,01,02,03,04,05",No,0.317,0.14,0.52,0.02,0.18,0.2,0.27,0.05,0.97,0.95,0.97,0.86,Exceeding Target,6.65,Elem_Middle,0,1,0,0,0
861,26Q162,26,40.748394,-73.776565,11361,"0K,01,02,03,04,05",No,0.311,0.12,0.7,0.02,0.11,0.13,0.15,0.04,0.95,0.91,0.96,0.81,Exceeding Target,6.529999999999999,Elem_Middle,0,1,0,0,0
862,26Q172,26,40.742067,-73.713022,11004,"06,07,08",No,0.271,0.04,0.62,0.1,0.13,0.23,0.13,0.06,0.86,0.79,0.82,0.73,Meeting Target,6.04,Elem_Middle,0,0,1,0,0
863,26Q173,26,40.734087,-73.795283,11365,"PK,0K,01,02,03,04,05,SE",No,0.306,0.1,0.58,0.01,0.11,0.13,0.27,0.05,0.91,0.93,0.94,0.85,Meeting Target,6.49,Elem_Middle,0,0,1,0,0
864,26Q178,26,40.724401,-73.777475,11423,"PK,0K,01,02,03,04,05,06,07,08",No,0.215,0.04,0.14,0.07,0.1,0.17,0.66,0.06,0.93,0.93,0.86,0.85,Meeting Target,6.14,Elem_Middle,0,0,1,0,0
865,26Q186,26,40.749967,-73.721714,11426,"PK,0K,01,02,03,04,05",No,0.198,0.01,0.34,0.13,0.21,0.34,0.29,0.09,0.89,0.79,0.95,0.89,Exceeding Target,6.52,Elem_Middle,0,1,0,0,0
866,26Q188,26,40.735064,-73.75189499999999,11364,"0K,01,02,03,04,05",No,0.139,0.03,0.58,0.02,0.07,0.09,0.3,0.03,0.89,0.93,0.98,0.91,Exceeding Target,7.3,Elem_Middle,0,1,0,0,0
867,26Q191,26,40.734221999999995,-73.70891999999999,11001,"PK,0K,01,02,03,04,05",No,0.317,0.12,0.71,0.04,0.11,0.16,0.11,0.04,0.95,0.94,0.97,0.84,Meeting Target,6.19,Elem_Middle,0,0,1,0,0
